"","REGION","SEXO","Variable","Year","AnunalAverage"
"4411","12",1,"Unemployed.Numb",2010,2749.33377909
"4412","12",2,"Unemployed.Numb",2010,1473.5311005725
"4413","12",1,"Unemployment.Share",2010,0.0427079124420825
"4414","12",2,"Unemployment.Share",2010,0.0255135775922759
"4415","12",1,"Working.Hours",2010,46.8888427404582
"4416","12",2,"Working.Hours",2010,40.9109479193789
"4417","13",1,"Ave.Age",2010,41.1003432542099
"4418","13",2,"Ave.Age",2010,43.8156611808949
"4419","13",1,"Ave.Schooling",2010,0
"4420","13",2,"Ave.Schooling",2010,0
"4421","13",1,"Employed.Numb",2010,1762328.58707682
"4422","13",2,"Employed.Numb",2010,1239058.31645472
"4423","13",1,"Employment.Share",2010,0.695702184780545
"4424","13",2,"Employment.Share",2010,0.453631967832006
"4425","13",1,"Pop",2010,2532978.69728062
"4426","13",2,"Pop",2010,2731108.70845818
"4427","13",1,"Unemployed.Numb",2010,147636.708419105
"4428","13",2,"Unemployed.Numb",2010,127178.521823798
"4429","13",1,"Unemployment.Share",2010,0.0583032896044253
"4430","13",2,"Unemployment.Share",2010,0.0465849282290062
"4431","13",1,"Working.Hours",2010,45.560555888654
"4432","13",2,"Working.Hours",2010,39.9900732723419
"4433","14",1,"Ave.Age",2010,44.0827773152939
"4434","14",2,"Ave.Age",2010,45.1423969089361
"4435","14",1,"Ave.Schooling",2010,0
"4436","14",2,"Ave.Schooling",2010,0
"4437","14",1,"Employed.Numb",2010,89556.556521845
"4438","14",2,"Employed.Numb",2010,52024.4624950575
"4439","14",1,"Employment.Share",2010,0.630812911782808
"4440","14",2,"Employment.Share",2010,0.356953605968658
"4441","14",1,"Pop",2010,141968.861835563
"4442","14",2,"Pop",2010,145741.76372409
"4443","14",1,"Unemployed.Numb",2010,6825.64538895
"4444","14",2,"Unemployed.Numb",2010,7583.6977285375
"4445","14",1,"Unemployment.Share",2010,0.0480700218859752
"4446","14",2,"Unemployment.Share",2010,0.0520577378360578
"4447","14",1,"Working.Hours",2010,44.727277891906
"4448","14",2,"Working.Hours",2010,37.9966303874435
"4449","15",1,"Ave.Age",2010,43.2185496343784
"4450","15",2,"Ave.Age",2010,44.6225242275435
"4451","15",1,"Ave.Schooling",2010,0
"4452","15",2,"Ave.Schooling",2010,0
"4453","15",1,"Employed.Numb",2010,45906.0367764475
"4454","15",2,"Employed.Numb",2010,34155.5140244075
"4455","15",1,"Employment.Share",2010,0.705678094702053
"4456","15",2,"Employment.Share",2010,0.474268890944261
"4457","15",1,"Pop",2010,65051.68208042
"4458","15",2,"Pop",2010,72017.8231891225
"4459","15",1,"Unemployed.Numb",2010,2923.9198581275
"4460","15",2,"Unemployed.Numb",2010,3400.728917415
"4461","15",1,"Unemployment.Share",2010,0.044924067562389
"4462","15",2,"Unemployment.Share",2010,0.0472294325595645
"4463","15",1,"Working.Hours",2010,47.4600430256659
"4464","15",2,"Working.Hours",2010,38.2229393224203
"4465","1",1,"Ave.Age",2011,42.9191008793579
"4466","1",2,"Ave.Age",2011,43.5655003855676
"4467","1",1,"Ave.Schooling",2011,0
"4468","1",2,"Ave.Schooling",2011,0
"4469","1",1,"Employed.Numb",2011,93659.133761885
"4470","1",2,"Employed.Numb",2011,57152.433873265
"4471","1",1,"Employment.Share",2011,0.750646806464645
"4472","1",2,"Employment.Share",2011,0.503639196806044
"4473","1",1,"Pop",2011,124767.354750973
"4474","1",2,"Pop",2011,113478.655565725
"4475","1",1,"Unemployed.Numb",2011,4233.7239009425
"4476","1",2,"Unemployed.Numb",2011,4596.8395675425
"4477","1",1,"Unemployment.Share",2011,0.0339279523497205
"4478","1",2,"Unemployment.Share",2011,0.0405247638980267
"4479","1",1,"Working.Hours",2011,46.2118184952532
"4480","1",2,"Working.Hours",2011,39.9645597036569
"4481","2",1,"Ave.Age",2011,40.6169911456454
"4482","2",2,"Ave.Age",2011,43.0194671577954
"4483","2",1,"Ave.Schooling",2011,0
"4484","2",2,"Ave.Schooling",2011,0
"4485","2",1,"Employed.Numb",2011,168313.435663445
"4486","2",2,"Employed.Numb",2011,89806.661463335
"4487","2",1,"Employment.Share",2011,0.742920092320632
"4488","2",2,"Employment.Share",2011,0.434575895230994
"4489","2",1,"Pop",2011,226551.918404887
"4490","2",2,"Pop",2011,206648.478038475
"4491","2",1,"Unemployed.Numb",2011,10445.924500665
"4492","2",2,"Unemployed.Numb",2011,6366.7274938975
"4493","2",1,"Unemployment.Share",2011,0.0461140069074414
"4494","2",2,"Unemployment.Share",2011,0.0307804949328531
"4495","2",1,"Working.Hours",2011,47.2179754840353
"4496","2",2,"Working.Hours",2011,40.5102111999181
"4497","3",1,"Ave.Age",2011,41.4851397029935
"4498","3",2,"Ave.Age",2011,42.5696098560805
"4499","3",1,"Ave.Schooling",2011,0
"4500","3",2,"Ave.Schooling",2011,0
"4501","3",1,"Employed.Numb",2011,78574.958669985
"4502","3",2,"Employed.Numb",2011,42992.1662226925
"4503","3",1,"Employment.Share",2011,0.734147803804827
"4504","3",2,"Employment.Share",2011,0.414923682053123
"4505","3",1,"Pop",2011,107031.091945238
"4506","3",2,"Pop",2011,103615.385932798
"4507","3",1,"Unemployed.Numb",2011,4666.91936048
"4508","3",2,"Unemployed.Numb",2011,3758.8433398175
"4509","3",1,"Unemployment.Share",2011,0.0436088842836769
"4510","3",2,"Unemployment.Share",2011,0.0362752234978618
"4511","3",1,"Working.Hours",2011,47.2559501908278
"4512","3",2,"Working.Hours",2011,40.753815247877
"4513","4",1,"Ave.Age",2011,43.9020983193946
"4514","4",2,"Ave.Age",2011,44.9377588541277
"4515","4",1,"Ave.Schooling",2011,0
"4516","4",2,"Ave.Schooling",2011,0
"4517","4",1,"Employed.Numb",2011,185681.866088632
"4518","4",2,"Employed.Numb",2011,116870.31857293
"4519","4",1,"Employment.Share",2011,0.68573340031997
"4520","4",2,"Employment.Share",2011,0.412954235404572
"4521","4",1,"Pop",2011,270749.109144097
"4522","4",2,"Pop",2011,282988.987413208
"4523","4",1,"Unemployed.Numb",2011,14259.68585529
"4524","4",2,"Unemployed.Numb",2011,10927.0834792475
"4525","4",1,"Unemployment.Share",2011,0.0527307234801315
"4526","4",2,"Unemployment.Share",2011,0.0386567694353524
"4527","4",1,"Working.Hours",2011,46.9682683295357
"4528","4",2,"Working.Hours",2011,38.6160984072022
"4529","5",1,"Ave.Age",2011,43.5850892672068
"4530","5",2,"Ave.Age",2011,45.1245047206611
"4531","5",1,"Ave.Schooling",2011,0
"4532","5",2,"Ave.Schooling",2011,0
"4533","5",1,"Employed.Numb",2011,456979.824762535
"4534","5",2,"Employed.Numb",2011,307143.073377168
"4535","5",1,"Employment.Share",2011,0.685146093258146
"4536","5",2,"Employment.Share",2011,0.434200055950409
"4537","5",1,"Pop",2011,667003.299469352
"4538","5",2,"Pop",2011,707324.905094992
"4539","5",1,"Unemployed.Numb",2011,35493.317294105
"4540","5",2,"Unemployed.Numb",2011,37006.513666135
"4541","5",1,"Unemployment.Share",2011,0.0532347975770654
"4542","5",2,"Unemployment.Share",2011,0.0523300016444259
"4543","5",1,"Working.Hours",2011,44.9927906375034
"4544","5",2,"Working.Hours",2011,37.4604311305922
"4545","6",1,"Ave.Age",2011,43.2292823636279
"4546","6",2,"Ave.Age",2011,44.5744658868129
"4547","6",1,"Ave.Schooling",2011,0
"4548","6",2,"Ave.Schooling",2011,0
"4549","6",1,"Employed.Numb",2011,237661.668988235
"4550","6",2,"Employed.Numb",2011,139105.067569175
"4551","6",1,"Employment.Share",2011,0.691168266836123
"4552","6",2,"Employment.Share",2011,0.409764428397855
"4553","6",1,"Pop",2011,343857.71091543
"4554","6",2,"Pop",2011,339472.430611775
"4555","6",1,"Unemployed.Numb",2011,12374.37929308
"4556","6",2,"Unemployed.Numb",2011,12053.083468015
"4557","6",1,"Unemployment.Share",2011,0.036006673521691
"4558","6",2,"Unemployment.Share",2011,0.0355020513542355
"4559","6",1,"Working.Hours",2011,46.1410501996668
"4560","6",2,"Working.Hours",2011,41.0087388022538
"4561","7",1,"Ave.Age",2011,44.2199344388292
"4562","7",2,"Ave.Age",2011,46.1439719007948
"4563","7",1,"Ave.Schooling",2011,0
"4564","7",2,"Ave.Schooling",2011,0
"4565","7",1,"Employed.Numb",2011,261741.845402135
"4566","7",2,"Employed.Numb",2011,148576.431520975
"4567","7",1,"Employment.Share",2011,0.680829471914223
"4568","7",2,"Employment.Share",2011,0.376941134672988
"4569","7",1,"Pop",2011,384439.238982978
"4570","7",2,"Pop",2011,394180.101778368
"4571","7",1,"Unemployed.Numb",2011,16559.3667251475
"4572","7",2,"Unemployed.Numb",2011,14316.0728144125
"4573","7",1,"Unemployment.Share",2011,0.0430843967157424
"4574","7",2,"Unemployment.Share",2011,0.0363077374008916
"4575","7",1,"Working.Hours",2011,45.1863488431597
"4576","7",2,"Working.Hours",2011,39.9220063895609
"4577","8",1,"Ave.Age",2011,43.052485831597
"4578","8",2,"Ave.Age",2011,44.2103452267676
"4579","8",1,"Ave.Schooling",2011,0
"4580","8",2,"Ave.Schooling",2011,0
"4581","8",1,"Employed.Numb",2011,505232.083139587
"4582","8",2,"Employed.Numb",2011,314895.116956365
"4583","8",1,"Employment.Share",2011,0.655591346682703
"4584","8",2,"Employment.Share",2011,0.391955199285762
"4585","8",1,"Pop",2011,770705.057980802
"4586","8",2,"Pop",2011,803359.077302675
"4587","8",1,"Unemployed.Numb",2011,39107.706484615
"4588","8",2,"Unemployed.Numb",2011,36550.2831304025
"4589","8",1,"Unemployment.Share",2011,0.0507457380480078
"4590","8",2,"Unemployment.Share",2011,0.0455056755067993
"4591","8",1,"Working.Hours",2011,43.8555167794754
"4592","8",2,"Working.Hours",2011,36.38152814847
"4593","9",1,"Ave.Age",2011,43.2030691185339
"4594","9",2,"Ave.Age",2011,44.4959325839988
"4595","9",1,"Ave.Schooling",2011,0
"4596","9",2,"Ave.Schooling",2011,0
"4597","9",1,"Employed.Numb",2011,244846.892744265
"4598","9",2,"Employed.Numb",2011,148031.970643832
"4599","9",1,"Employment.Share",2011,0.670034818847162
"4600","9",2,"Employment.Share",2011,0.391698737857149
"4601","9",1,"Pop",2011,365431.30392641
"4602","9",2,"Pop",2011,377967.105377345
"4603","9",1,"Unemployed.Numb",2011,16531.337350855
"4604","9",2,"Unemployed.Numb",2011,18318.240080835
"4605","9",1,"Unemployment.Share",2011,0.0452328487164572
"4606","9",2,"Unemployment.Share",2011,0.048478570504233
"4607","9",1,"Working.Hours",2011,43.1047653473705
"4608","9",2,"Working.Hours",2011,33.9710285413492
"4609","10",1,"Ave.Age",2011,43.1026075298925
"4610","10",2,"Ave.Age",2011,44.6417260338052
"4611","10",1,"Ave.Schooling",2011,0
"4612","10",2,"Ave.Schooling",2011,0
"4613","10",1,"Employed.Numb",2011,227774.787270388
"4614","10",2,"Employed.Numb",2011,130207.068025955
"4615","10",1,"Employment.Share",2011,0.701330178914982
"4616","10",2,"Employment.Share",2011,0.411453786971347
"4617","10",1,"Pop",2011,324771.243359105
"4618","10",2,"Pop",2011,316432.554563195
"4619","10",1,"Unemployed.Numb",2011,11058.607752755
"4620","10",2,"Unemployed.Numb",2011,6802.44130256
"4621","10",1,"Unemployment.Share",2011,0.0341303489957514
"4622","10",2,"Unemployment.Share",2011,0.0215240165177444
"4623","10",1,"Working.Hours",2011,44.1761780103217
"4624","10",2,"Working.Hours",2011,39.755897660691
"4625","11",1,"Ave.Age",2011,42.6992334124963
"4626","11",2,"Ave.Age",2011,42.9243536261564
"4627","11",1,"Ave.Schooling",2011,0
"4628","11",2,"Ave.Schooling",2011,0
"4629","11",1,"Employed.Numb",2011,32133.70556125
"4630","11",2,"Employed.Numb",2011,20799.0551895925
"4631","11",1,"Employment.Share",2011,0.77338855822003
"4632","11",2,"Employment.Share",2011,0.567552289061898
"4633","11",1,"Pop",2011,41549.6405799925
"4634","11",2,"Pop",2011,36640.1190204075
"4635","11",1,"Unemployed.Numb",2011,1137.1800786575
"4636","11",2,"Unemployed.Numb",2011,1257.53860842
"4637","11",1,"Unemployment.Share",2011,0.0273604347302946
"4638","11",2,"Unemployment.Share",2011,0.0343353155795322
"4639","11",1,"Working.Hours",2011,47.3720893073796
"4640","11",2,"Working.Hours",2011,40.0632875416798
"4641","12",1,"Ave.Age",2011,43.971759925859
"4642","12",2,"Ave.Age",2011,45.4234008389019
"4643","12",1,"Ave.Schooling",2011,0
"4644","12",2,"Ave.Schooling",2011,0
"4645","12",1,"Employed.Numb",2011,47079.4521218
"4646","12",2,"Employed.Numb",2011,27272.9975678925
"4647","12",1,"Employment.Share",2011,0.718817663642243
"4648","12",2,"Employment.Share",2011,0.46811355644107
"4649","12",1,"Pop",2011,65498.9159221025
"4650","12",2,"Pop",2011,58255.78239809
"4651","12",1,"Unemployed.Numb",2011,1764.024534015
"4652","12",2,"Unemployed.Numb",2011,2046.9793206925
"4653","12",1,"Unemployment.Share",2011,0.0268970347714324
"4654","12",2,"Unemployment.Share",2011,0.0351483094611416
"4655","12",1,"Working.Hours",2011,46.8662020777557
"4656","12",2,"Working.Hours",2011,39.9998555357963
"4657","13",1,"Ave.Age",2011,42.0404295264724
"4658","13",2,"Ave.Age",2011,44.0417911927944
"4659","13",1,"Ave.Schooling",2011,0
"4660","13",2,"Ave.Schooling",2011,0
"4661","13",1,"Employed.Numb",2011,1832558.13609261
"4662","13",2,"Employed.Numb",2011,1331199.72936603
"4663","13",1,"Employment.Share",2011,0.71565422667644
"4664","13",2,"Employment.Share",2011,0.481419844933015
"4665","13",1,"Pop",2011,2560741.94504673
"4666","13",2,"Pop",2011,2764942.1096606
"4667","13",1,"Unemployed.Numb",2011,125811.080920537
"4668","13",2,"Unemployed.Numb",2011,124128.500043873
"4669","13",1,"Unemployment.Share",2011,0.0491310564673539
"4670","13",2,"Unemployment.Share",2011,0.0448942495190191
"4671","13",1,"Working.Hours",2011,45.4555654126234
"4672","13",2,"Working.Hours",2011,39.6794968614662
"4673","14",1,"Ave.Age",2011,44.8303597515381
"4674","14",2,"Ave.Age",2011,45.8783080015959
"4675","14",1,"Ave.Schooling",2011,0
"4676","14",2,"Ave.Schooling",2011,0
"4677","14",1,"Employed.Numb",2011,96436.7532643175
"4678","14",2,"Employed.Numb",2011,57454.4607185775
"4679","14",1,"Employment.Share",2011,0.661771444694641
"4680","14",2,"Employment.Share",2011,0.388693457693509
"4681","14",1,"Pop",2011,145700.93857296
"4682","14",2,"Pop",2011,147776.894608655
"4683","14",1,"Unemployed.Numb",2011,6745.0438806575
"4684","14",2,"Unemployed.Numb",2011,6159.74428488
"4685","14",1,"Unemployment.Share",2011,0.0463171014631936
"4686","14",2,"Unemployment.Share",2011,0.0417029585077654
"4687","14",1,"Working.Hours",2011,43.6819138574354
"4688","14",2,"Working.Hours",2011,35.9325885843996
"4689","15",1,"Ave.Age",2011,43.3004044824735
"4690","15",2,"Ave.Age",2011,44.379522613131
"4691","15",1,"Ave.Schooling",2011,0
"4692","15",2,"Ave.Schooling",2011,0
"4693","15",1,"Employed.Numb",2011,44783.884644725
"4694","15",2,"Employed.Numb",2011,32885.1380408575
"4695","15",1,"Employment.Share",2011,0.694466236769332
"4696","15",2,"Employment.Share",2011,0.456238712342068
"4697","15",1,"Pop",2011,64483.76038076
"4698","15",2,"Pop",2011,72080.9712032925
"4699","15",1,"Unemployed.Numb",2011,3376.4265886725
"4700","15",2,"Unemployed.Numb",2011,3298.80172523
"4701","15",1,"Unemployment.Share",2011,0.0523809435630144
"4702","15",2,"Unemployment.Share",2011,0.0457478957697048
"4703","15",1,"Working.Hours",2011,46.9660600304854
"4704","15",2,"Working.Hours",2011,37.5843439319391
"4705","1",1,"Ave.Age",2012,42.397379221301
"4706","1",2,"Ave.Age",2012,43.0624834308123
"4707","1",1,"Ave.Schooling",2012,0
"4708","1",2,"Ave.Schooling",2012,0
"4709","1",1,"Employed.Numb",2012,87089.406197585
"4710","1",2,"Employed.Numb",2012,53648.441171235
"4711","1",1,"Employment.Share",2012,0.675242346772876
"4712","1",2,"Employment.Share",2012,0.457895683022671
"4713","1",1,"Pop",2012,128980.707048012
"4714","1",2,"Pop",2012,117105.197527497
"4715","1",1,"Unemployed.Numb",2012,10740.8727448125
"4716","1",2,"Unemployed.Numb",2012,8485.5462890475
"4717","1",1,"Unemployment.Share",2012,0.0833252579294205
"4718","1",2,"Unemployment.Share",2012,0.0726755270117387
"4719","1",1,"Working.Hours",2012,46.6510358854998
"4720","1",2,"Working.Hours",2012,40.8177989335822
"4721","2",1,"Ave.Age",2012,41.7161344453877
"4722","2",2,"Ave.Age",2012,42.9534296767623
"4723","2",1,"Ave.Schooling",2012,0
"4724","2",2,"Ave.Schooling",2012,0
"4725","2",1,"Employed.Numb",2012,157592.115266045
"4726","2",2,"Employed.Numb",2012,78935.929884265
"4727","2",1,"Employment.Share",2012,0.685863264191038
"4728","2",2,"Employment.Share",2012,0.373506418975146
"4729","2",1,"Pop",2012,229777.517141193
"4730","2",2,"Pop",2012,211315.099969033
"4731","2",1,"Unemployed.Numb",2012,17780.43742249
"4732","2",2,"Unemployed.Numb",2012,13264.0485487425
"4733","2",1,"Unemployment.Share",2012,0.0774335139569896
"4734","2",2,"Unemployment.Share",2012,0.0628470287426995
"4735","2",1,"Working.Hours",2012,46.8120636323899
"4736","2",2,"Working.Hours",2012,41.8342564024757
"4737","3",1,"Ave.Age",2012,42.0911466364564
"4738","3",2,"Ave.Age",2012,43.2210759806592
"4739","3",1,"Ave.Schooling",2012,0
"4740","3",2,"Ave.Schooling",2012,0
"4741","3",1,"Employed.Numb",2012,76736.1193778
"4742","3",2,"Employed.Numb",2012,41870.42242288
"4743","3",1,"Employment.Share",2012,0.701463349749151
"4744","3",2,"Employment.Share",2012,0.399514403381709
"4745","3",1,"Pop",2012,109377.23163483
"4746","3",2,"Pop",2012,104776.390548437
"4747","3",1,"Unemployed.Numb",2012,7313.968973995
"4748","3",2,"Unemployed.Numb",2012,5631.2146710925
"4749","3",1,"Unemployment.Share",2012,0.0669672454763519
"4750","3",2,"Unemployment.Share",2012,0.0538017535277639
"4751","3",1,"Working.Hours",2012,47.0651670170206
"4752","3",2,"Working.Hours",2012,41.0641561819216
"4753","4",1,"Ave.Age",2012,43.9126569267504
"4754","4",2,"Ave.Age",2012,45.713636215442
"4755","4",1,"Ave.Schooling",2012,0
"4756","4",2,"Ave.Schooling",2012,0
"4757","4",1,"Employed.Numb",2012,183588.057055577
"4758","4",2,"Employed.Numb",2012,113659.73567942
"4759","4",1,"Employment.Share",2012,0.661938383258222
"4760","4",2,"Employment.Share",2012,0.390165382697466
"4761","4",1,"Pop",2012,277353.550579115
"4762","4",2,"Pop",2012,291304.221721053
"4763","4",1,"Unemployed.Numb",2012,22111.39869368
"4764","4",2,"Unemployed.Numb",2012,18253.082573525
"4765","4",1,"Unemployment.Share",2012,0.0797247209086449
"4766","4",2,"Unemployment.Share",2012,0.0627074756304036
"4767","4",1,"Working.Hours",2012,47.1223798524945
"4768","4",2,"Working.Hours",2012,39.2109954404125
"4769","5",1,"Ave.Age",2012,44.3629773505287
"4770","5",2,"Ave.Age",2012,45.8789873049029
"4771","5",1,"Ave.Schooling",2012,0
"4772","5",2,"Ave.Schooling",2012,0
"4773","5",1,"Employed.Numb",2012,426816.900630273
"4774","5",2,"Employed.Numb",2012,288121.958187855
"4775","5",1,"Employment.Share",2012,0.629648964425313
"4776","5",2,"Employment.Share",2012,0.399132070181517
"4777","5",1,"Pop",2012,677855.87315668
"4778","5",2,"Pop",2012,721807.242217275
"4779","5",1,"Unemployed.Numb",2012,55413.02240909
"4780","5",2,"Unemployed.Numb",2012,53491.4675620025
"4781","5",1,"Unemployment.Share",2012,0.0817748835676394
"4782","5",2,"Unemployment.Share",2012,0.0741559983781219
"4783","5",1,"Working.Hours",2012,44.9695026967295
"4784","5",2,"Working.Hours",2012,37.8236362876355
"4785","6",1,"Ave.Age",2012,43.4468781908173
"4786","6",2,"Ave.Age",2012,44.5504829798563
"4787","6",1,"Ave.Schooling",2012,0
"4788","6",2,"Ave.Schooling",2012,0
"4789","6",1,"Employed.Numb",2012,235430.612789337
"4790","6",2,"Employed.Numb",2012,138473.890965978
"4791","6",1,"Employment.Share",2012,0.669780094306145
"4792","6",2,"Employment.Share",2012,0.399196165621005
"4793","6",1,"Pop",2012,351460.40819431
"4794","6",2,"Pop",2012,346813.78717811
"4795","6",1,"Unemployed.Numb",2012,26246.4919739175
"4796","6",2,"Unemployed.Numb",2012,23496.26905389
"4797","6",1,"Unemployment.Share",2012,0.0746811660140483
"4798","6",2,"Unemployment.Share",2012,0.0677940785343506
"4799","6",1,"Working.Hours",2012,45.9923584637809
"4800","6",2,"Working.Hours",2012,40.5419618901135
"4801","7",1,"Ave.Age",2012,44.6488840185852
"4802","7",2,"Ave.Age",2012,46.3502284373682
"4803","7",1,"Ave.Schooling",2012,0
"4804","7",2,"Ave.Schooling",2012,0
"4805","7",1,"Employed.Numb",2012,256112.54642614
"4806","7",2,"Employed.Numb",2012,141655.317176375
"4807","7",1,"Employment.Share",2012,0.655449503574319
"4808","7",2,"Employment.Share",2012,0.350942320219181
"4809","7",1,"Pop",2012,390723.52847424
"4810","7",2,"Pop",2012,403640.932995785
"4811","7",1,"Unemployed.Numb",2012,23629.3325060125
"4812","7",2,"Unemployed.Numb",2012,23997.5388079175
"4813","7",1,"Unemployment.Share",2012,0.0605148313815083
"4814","7",2,"Unemployment.Share",2012,0.059482104766445
"4815","7",1,"Working.Hours",2012,45.2285215081092
"4816","7",2,"Working.Hours",2012,40.9191700935975
"4817","8",1,"Ave.Age",2012,43.1869854453557
"4818","8",2,"Ave.Age",2012,44.3851408795682
"4819","8",1,"Ave.Schooling",2012,0
"4820","8",2,"Ave.Schooling",2012,0
"4821","8",1,"Employed.Numb",2012,481711.416466428
"4822","8",2,"Employed.Numb",2012,293714.13909907
"4823","8",1,"Employment.Share",2012,0.614214363781515
"4824","8",2,"Employment.Share",2012,0.358099383261176
"4825","8",1,"Pop",2012,784222.376076555
"4826","8",2,"Pop",2012,820146.129856125
"4827","8",1,"Unemployed.Numb",2012,68966.68618171
"4828","8",2,"Unemployed.Numb",2012,60921.150077
"4829","8",1,"Unemployment.Share",2012,0.0879888113936303
"4830","8",2,"Unemployment.Share",2012,0.0743206915922429
"4831","8",1,"Working.Hours",2012,44.2745597496265
"4832","8",2,"Working.Hours",2012,37.625940158342
"4833","9",1,"Ave.Age",2012,43.7303696931155
"4834","9",2,"Ave.Age",2012,44.5815809958953
"4835","9",1,"Ave.Schooling",2012,0
"4836","9",2,"Ave.Schooling",2012,0
"4837","9",1,"Employed.Numb",2012,243323.16577326
"4838","9",2,"Employed.Numb",2012,148909.415058472
"4839","9",1,"Employment.Share",2012,0.658389096610087
"4840","9",2,"Employment.Share",2012,0.385924385994496
"4841","9",1,"Pop",2012,369526.100817528
"4842","9",2,"Pop",2012,385760.69086885
"4843","9",1,"Unemployed.Numb",2012,25944.4464018
"4844","9",2,"Unemployed.Numb",2012,29457.9143224625
"4845","9",1,"Unemployment.Share",2012,0.0703881174681662
"4846","9",2,"Unemployment.Share",2012,0.076456101450463
"4847","9",1,"Working.Hours",2012,42.583041921098
"4848","9",2,"Working.Hours",2012,34.1682945375886
"4849","10",1,"Ave.Age",2012,43.3715799266725
"4850","10",2,"Ave.Age",2012,45.2610995544699
"4851","10",1,"Ave.Schooling",2012,0
"4852","10",2,"Ave.Schooling",2012,0
"4853","10",1,"Employed.Numb",2012,222637.109635042
"4854","10",2,"Employed.Numb",2012,128058.82144587
"4855","10",1,"Employment.Share",2012,0.671458037973165
"4856","10",2,"Employment.Share",2012,0.396223014173649
"4857","10",1,"Pop",2012,331540.805614023
"4858","10",2,"Pop",2012,323109.84791193
"4859","10",1,"Unemployed.Numb",2012,23740.8761004475
"4860","10",2,"Unemployed.Numb",2012,18120.2603714975
"4861","10",1,"Unemployment.Share",2012,0.0716093740160955
"4862","10",2,"Unemployment.Share",2012,0.05609604241641
"4863","10",1,"Working.Hours",2012,44.6617245078377
"4864","10",2,"Working.Hours",2012,39.6685498381892
"4865","11",1,"Ave.Age",2012,43.292605567602
"4866","11",2,"Ave.Age",2012,43.887057794318
"4867","11",1,"Ave.Schooling",2012,0
"4868","11",2,"Ave.Schooling",2012,0
"4869","11",1,"Employed.Numb",2012,28898.2367885125
"4870","11",2,"Employed.Numb",2012,18069.7888249125
"4871","11",1,"Employment.Share",2012,0.680056719208091
"4872","11",2,"Employment.Share",2012,0.481503292296157
"4873","11",1,"Pop",2012,42451.02796245
"4874","11",2,"Pop",2012,37508.9543635875
"4875","11",1,"Unemployed.Numb",2012,4312.2475392325
"4876","11",2,"Unemployed.Numb",2012,3611.39819505
"4877","11",1,"Unemployment.Share",2012,0.102098136904792
"4878","11",2,"Unemployment.Share",2012,0.0964716503085428
"4879","11",1,"Working.Hours",2012,46.0572731672136
"4880","11",2,"Working.Hours",2012,39.6577496697371
"4881","12",1,"Ave.Age",2012,44.3294226831232
"4882","12",2,"Ave.Age",2012,46.2654007011071
"4883","12",1,"Ave.Schooling",2012,0
"4884","12",2,"Ave.Schooling",2012,0
"4885","12",1,"Employed.Numb",2012,44431.3846694975
"4886","12",2,"Employed.Numb",2012,24289.2144476325
"4887","12",1,"Employment.Share",2012,0.664197550445472
"4888","12",2,"Employment.Share",2012,0.413036895437245
"4889","12",1,"Pop",2012,66892.535138605
"4890","12",2,"Pop",2012,58806.752297215
"4891","12",1,"Unemployed.Numb",2012,5182.7472964875
"4892","12",2,"Unemployed.Numb",2012,3904.58080443
"4893","12",1,"Unemployment.Share",2012,0.0775117538603645
"4894","12",2,"Unemployment.Share",2012,0.0663645224959081
"4895","12",1,"Working.Hours",2012,45.403980461252
"4896","12",2,"Working.Hours",2012,39.2603437292785
"4897","13",1,"Ave.Age",2012,42.5836008316213
"4898","13",2,"Ave.Age",2012,44.4076460286229
"4899","13",1,"Ave.Schooling",2012,0
"4900","13",2,"Ave.Schooling",2012,0
"4901","13",1,"Employed.Numb",2012,1731178.0500477
"4902","13",2,"Employed.Numb",2012,1241162.52124452
"4903","13",1,"Employment.Share",2012,0.668744697158223
"4904","13",2,"Employment.Share",2012,0.443694687695414
"4905","13",1,"Pop",2012,2588594.91683176
"4906","13",2,"Pop",2012,2796983.98301378
"4907","13",1,"Unemployed.Numb",2012,184716.195403427
"4908","13",2,"Unemployed.Numb",2012,205779.01198827
"4909","13",1,"Unemployment.Share",2012,0.0713955076863521
"4910","13",2,"Unemployment.Share",2012,0.0736307901398806
"4911","13",1,"Working.Hours",2012,45.497936221299
"4912","13",2,"Working.Hours",2012,39.78878142156
"4913","14",1,"Ave.Age",2012,45.6230155222447
"4914","14",2,"Ave.Age",2012,47.3793101619398
"4915","14",1,"Ave.Schooling",2012,0
"4916","14",2,"Ave.Schooling",2012,0
"4917","14",1,"Employed.Numb",2012,93161.65182334
"4918","14",2,"Employed.Numb",2012,54893.3586154475
"4919","14",1,"Employment.Share",2012,0.633779660730526
"4920","14",2,"Employment.Share",2012,0.363141012299967
"4921","14",1,"Pop",2012,146991.261256683
"4922","14",2,"Pop",2012,151153.949901
"4923","14",1,"Unemployed.Numb",2012,12163.6738911475
"4924","14",2,"Unemployed.Numb",2012,11184.95195847
"4925","14",1,"Unemployment.Share",2012,0.082778076866017
"4926","14",2,"Unemployment.Share",2012,0.074026081309163
"4927","14",1,"Working.Hours",2012,43.4407026615546
"4928","14",2,"Working.Hours",2012,36.1258710511103
"4929","15",1,"Ave.Age",2012,43.2175509076133
"4930","15",2,"Ave.Age",2012,44.6732170458707
"4931","15",1,"Ave.Schooling",2012,0
"4932","15",2,"Ave.Schooling",2012,0
"4933","15",1,"Employed.Numb",2012,41231.8873407625
